Time,Temperature,Weight,Balance_Flow,Sample_Flow
173.3750,366.0475,6.264720,39.99994,59.99976
173.3916,366.0809,6.264611,39.99625,59.99550
173.4084,366.1153,6.264945,40.00311,60.01228
173.4250,366.1520,6.265835,40.00492,59.99575
173.4416,366.1863,6.265464,39.99331,59.98513
173.4583,366.2210,6.265508,39.99966,60.00128
173.4750,366.2561,6.265954,40.00229,59.99832
173.4917,366.2884,6.265305,40.00796,60.01094
173.5083,366.3211,6.264746,39.98587,60.00735
173.5250,366.3572,6.264781,40.00817,60.01128
173.5417,366.3912,6.264535,39.99700,59.99460
173.5584,366.4228,6.263906,40.00386,59.99693
173.5750,366.4540,6.262946,39.99397,59.99193
173.5916,366.4888,6.263350,40.00400,60.01138
173.6084,366.5183,6.262682,39.99714,60.00127
173.6250,366.5515,6.262692,40.00243,60.00187
173.6416,366.5867,6.263546,40.00497,59.99463
173.6584,366.6187,6.263399,39.99769,59.99164
173.6750,366.6498,6.263106,39.99406,60.00906
173.6916,366.6856,6.263082,40.00675,59.99836
173.7083,366.7183,6.263336,39.98696,59.99400
173.7250,366.7517,6.262629,40.01202,59.98936
173.7417,366.7831,6.262288,39.99746,60.00595
173.7583,366.8172,6.262388,40.00081,59.99477
173.7750,366.8502,6.262330,39.99761,59.99773
173.7917,366.8835,6.262586,40.00145,60.00320
173.8084,366.9178,6.262454,39.98899,60.00043
173.8250,366.9502,6.262261,40.00638,59.99851
173.8416,366.9846,6.262444,40.00960,60.00230
173.8584,367.0153,6.262213,39.99570,59.99870
173.8750,367.0474,6.261458,39.99468,60.00318
173.8916,367.0803,6.261282,40.00947,60.00741
173.9084,367.1137,6.261668,39.99772,60.00242
173.9250,367.1484,6.262151,39.99750,59.99752
173.9416,367.1802,6.261925,39.99760,59.99629
173.9583,367.2124,6.261744,40.00674,60.00179
173.9750,367.2473,6.261443,39.99390,60.01252
173.9917,367.2787,6.261646,39.99762,59.99668
174.0083,367.3126,6.261178,40.00676,59.99301
174.0250,367.3463,6.260834,39.99222,59.99642
174.0417,367.3803,6.260963,40.00164,60.00410
174.0584,367.4126,6.260717,40.00642,60.01118
174.0750,367.4467,6.260609,39.99808,59.99449
174.0916,367.4782,6.260438,39.99342,60.00090
174.1084,367.5110,6.260199,40.01120,60.00343
174.1250,367.5409,6.259813,39.99838,59.99072
174.1416,367.5738,6.259541,39.99063,59.99984
174.1584,367.6094,6.260518,40.01267,59.99699
174.1750,367.6470,6.260798,40.00010,59.98886
174.1916,367.6790,6.260874,39.98563,60.00020
174.2083,367.7144,6.260606,40.00447,60.00230
174.2250,367.7481,6.260422,40.00360,60.00324
174.2417,367.7820,6.260218,39.99504,60.01026
174.2583,367.8162,6.260230,40.00350,59.99998
174.2750,367.8488,6.260178,40.00741,60.00320
174.2917,367.8837,6.260000,39.98730,60.00418
174.3084,367.9166,6.259798,40.00472,59.99578
174.3250,367.9508,6.259658,40.00516,59.98830
174.3416,367.9839,6.259754,39.99982,59.98782
174.3584,368.0193,6.259794,39.99376,59.99782
174.3750,368.0536,6.259732,40.00434,60.01430
174.3916,368.0873,6.259302,39.98789,59.99176
174.4084,368.1211,6.258945,40.00288,59.99711
174.4250,368.1531,6.258882,40.00942,60.01504
174.4416,368.1853,6.258564,39.99644,59.99146
174.4583,368.2197,6.258653,40.00068,60.00090
174.4750,368.2527,6.258516,39.99975,60.01690
174.4917,368.2848,6.258396,40.00175,59.98910
174.5083,368.3176,6.258507,39.99602,59.99624
174.5250,368.3513,6.258536,40.00162,60.00664
174.5417,368.3855,6.258255,40.00674,60.00371
174.5584,368.4193,6.258396,39.99558,60.00127
174.5750,368.4519,6.258259,39.99794,59.99775
174.5916,368.4883,6.258207,40.00806,59.99450
174.6084,368.5234,6.258310,39.99829,59.99301
174.6250,368.5556,6.257732,39.99560,60.01509
174.6416,368.5888,6.257545,40.00455,59.99750
174.6584,368.6210,6.257176,39.99370,59.99463
174.6750,368.6539,6.257438,39.99500,60.00506
174.6916,368.6885,6.258059,40.01100,59.99922
174.7083,368.7246,6.258059,40.00039,60.00889
174.7250,368.7554,6.256920,39.99590,59.97696
174.7417,368.7850,6.255996,40.00050,60.00628
174.7583,368.8168,6.256192,39.99536,59.99700
174.7750,368.8526,6.256608,39.99685,59.99594
174.7917,368.8846,6.257640,40.01361,59.99943
174.8084,368.9183,6.257621,39.99243,60.00176
174.8250,368.9519,6.257060,39.99303,60.00504
174.8416,368.9848,6.256378,40.00879,60.00682
174.8584,369.0155,6.256090,40.00394,60.00164
174.8750,369.0481,6.255646,39.98530,60.00506
174.8916,369.0822,6.255443,40.01134,60.00108
174.9084,369.1143,6.255569,39.99570,60.00007
174.9250,369.1490,6.256231,39.99704,59.99216
174.9416,369.1844,6.256750,40.00571,60.01818
174.9583,369.2200,6.257268,39.99952,60.00000
174.9750,369.2536,6.257014,39.99696,59.98633
174.9917,369.2861,6.255745,39.99812,59.99877
175.0083,369.3176,6.255169,40.00819,60.00850
175.0250,369.3506,6.255370,40.00097,59.99912
175.0417,369.3873,6.256208,39.99243,59.99275
175.0584,369.4226,6.256247,40.00829,60.00039
175.0750,369.4557,6.256276,39.99804,59.99646
175.0916,369.4948,6.256853,39.99370,60.00450
175.1084,369.5308,6.257035,40.00458,59.99614
175.1250,369.5630,6.255486,40.00468,59.99701
175.1416,369.5960,6.254880,39.99095,59.99106
175.1584,369.6286,6.254668,40.00226,60.00060
175.1750,369.6585,6.253690,40.00430,59.98896
175.1916,369.6907,6.253086,39.98890,60.01676
175.2083,369.7210,6.252850,40.00362,60.00337
175.2250,369.7528,6.253169,40.00322,60.00126
175.2417,369.7861,6.253563,39.99312,60.00254
175.2583,369.8179,6.253332,40.00769,60.00706
175.2750,369.8516,6.253532,40.00518,59.99762
175.2917,369.8855,6.254051,39.99216,59.99120
175.3084,369.9153,6.253252,39.99435,60.00459
175.3250,369.9502,6.253340,40.00900,60.00722
175.3416,369.9844,6.254100,40.00061,59.99470
175.3584,370.0165,6.253756,40.00241,59.99316
175.3750,370.0500,6.253639,39.99728,60.00516
175.3916,370.0836,6.253090,39.99745,59.99899
175.4084,370.1163,6.252684,39.99310,60.00627
175.4250,370.1503,6.253234,40.00948,59.99512
175.4416,370.1864,6.253530,39.99990,60.00246
175.4583,370.2189,6.252874,39.99582,60.00074
175.4750,370.2524,6.252680,40.00535,59.99753
175.4917,370.2851,6.252344,39.99838,59.99900
175.5083,370.3148,6.251510,39.99916,59.99991
175.5250,370.3472,6.251755,40.00373,60.00046
175.5417,370.3816,6.251680,40.00290,60.00890
175.5584,370.4156,6.252015,39.99272,59.99300
175.5750,370.4494,6.252578,40.00221,60.00117
175.5916,370.4873,6.252859,40.00570,59.99387
175.6084,370.5188,6.252259,39.99437,60.00365
175.6250,370.5491,6.251224,39.99535,59.99830
175.6416,370.5830,6.251461,40.00714,60.00860
175.6584,370.6184,6.251522,39.99160,59.99188
175.6750,370.6502,6.250709,39.99655,59.98984
175.6916,370.6824,6.250564,40.00989,60.00736
175.7083,370.7175,6.251380,39.99946,59.99410
175.7250,370.7511,6.251348,39.99400,59.99498
175.7417,370.7836,6.250598,40.00221,60.00329
175.7583,370.8166,6.250836,40.00524,59.99713
175.7750,370.8503,6.250544,39.99336,59.99452
175.7917,370.8822,6.250185,39.99884,60.01709
175.8084,370.9176,6.250910,40.00782,60.00332
175.8250,370.9524,6.251225,39.99118,59.99843
175.8416,370.9881,6.251838,40.00486,60.00234
175.8584,371.0238,6.252598,40.00484,60.00604
175.8750,371.0596,6.252292,39.99726,60.00015
175.8916,371.0960,6.252060,39.99345,60.00141
175.9084,371.1310,6.251914,40.01206,59.98687
175.9250,371.1638,6.250929,39.99898,60.00243
175.9416,371.1963,6.249266,39.99704,60.00100
175.9583,371.2283,6.249388,39.99294,59.99350
175.9750,371.2608,6.249034,40.00176,59.99450
175.9917,371.2938,6.248603,39.99576,59.99600
176.0083,371.3248,6.247886,40.00775,59.99370
176.0250,371.3580,6.248896,40.00120,60.01545
176.0417,371.3912,6.248771,39.98606,59.98933
176.0584,371.4247,6.249074,40.01346,60.01866
176.0750,371.4568,6.248682,40.00850,60.00866
176.0916,371.4898,6.248384,39.98712,59.99013
176.1084,371.5222,6.248057,40.00876,59.99558
176.1250,371.5540,6.247751,40.00069,60.00157
176.1416,371.5834,6.246548,39.99208,60.01330
176.1584,371.6128,6.246011,40.00452,59.99138
176.1750,371.6444,6.246006,40.00000,59.99780
176.1916,371.6780,6.246655,39.99362,60.00370
176.2083,371.7098,6.247204,40.00090,60.00450
176.2250,371.7410,6.246938,40.00354,59.99520
176.2417,371.7772,6.247631,39.99844,59.99928
176.2583,371.8093,6.247765,39.99969,60.00195
176.2750,371.8434,6.248178,40.00640,59.99496
176.2917,371.8740,6.247751,39.99262,60.00156
176.3084,371.9094,6.247444,39.99829,59.99936
176.3250,371.9450,6.248123,40.00059,60.00479
176.3416,371.9794,6.247570,40.00652,59.99766
176.3584,372.0122,6.246937,39.99478,59.99418
176.3750,372.0431,6.246055,40.00374,60.00351
176.3916,372.0743,6.246156,39.99866,59.99348
176.4084,372.1094,6.246732,39.99318,60.00234
176.4250,372.1411,6.245478,40.00781,59.98730
176.4416,372.1752,6.245028,40.00040,59.99440
176.4583,372.2076,6.245206,39.99454,60.00861
176.4750,372.2424,6.245578,40.00569,60.01306
176.4917,372.2778,6.246020,39.99795,60.00040
176.5083,372.3113,6.246174,40.00322,60.00640
176.5250,372.3425,6.245300,39.99343,59.99982
176.5417,372.3765,6.245459,40.00081,59.99706
176.5584,372.4120,6.245709,40.00044,59.99356
176.5750,372.4460,6.245625,39.99923,60.00476
176.5916,372.4813,6.246196,40.00635,59.99150
176.6084,372.5150,6.245691,39.99644,60.00257
176.6250,372.5494,6.244988,39.99697,60.00562
176.6416,372.5870,6.245666,40.00319,60.00360
176.6584,372.6187,6.245162,40.00830,59.99236
176.6750,372.6515,6.244432,39.99319,60.00949
176.6916,372.6857,6.244285,40.00412,59.98791
176.7083,372.7186,6.244392,39.99632,60.00666
176.7250,372.7556,6.245448,39.98960,59.99926
176.7417,372.7894,6.245201,40.00097,59.98305
176.7583,372.8263,6.245239,40.00790,60.00437
176.7750,372.8559,6.244274,40.00040,59.99200
176.7917,372.8920,6.244425,39.99178,59.99944
176.8084,372.9250,6.244060,40.01176,60.01130
176.8250,372.9563,6.242762,39.99669,59.99844
176.8416,372.9909,6.243142,39.99592,59.99719
176.8584,373.0226,6.242732,40.00372,59.99914
176.8750,373.0564,6.242888,40.00186,60.00544
176.8916,373.0891,6.242542,39.99609,60.00734
176.9084,373.1223,6.242760,39.99958,59.98715
176.9250,373.1539,6.242787,40.00360,59.99976
176.9416,373.1868,6.242693,39.98872,59.99824
176.9583,373.2189,6.242302,40.01002,60.00829
176.9750,373.2548,6.242822,39.99692,60.00178
176.9917,373.2925,6.244939,40.00913,59.99236
177.0083,373.3264,6.243899,39.98807,59.99338
177.0250,373.3628,6.244014,40.00691,60.00821
177.0417,373.3958,6.243495,40.00062,60.00662
177.0584,373.4274,6.242510,39.99610,59.99658
177.0750,373.4605,6.241698,40.00144,60.00020
177.0916,373.4964,6.242644,40.00234,60.00786
177.1084,373.5277,6.241958,39.98854,60.00450
177.1250,373.5564,6.239922,40.01145,60.00000
177.1416,373.5876,6.239066,40.00022,59.99416
177.1584,373.6176,6.239714,39.99321,59.99216
177.1750,373.6494,6.239612,40.00640,59.99722
177.1916,373.6810,6.239528,39.99646,59.99705
177.2083,373.7132,6.240186,39.99672,59.99890
177.2250,373.7486,6.240691,40.00066,60.00732
177.2417,373.7834,6.240822,40.00136,59.99683
177.2583,373.8154,6.240219,39.99850,59.99957
177.2750,373.8466,6.239624,39.99950,59.99988
177.2917,373.8801,6.240238,39.99697,59.99878
177.3084,373.9144,6.240843,40.00142,60.00464
177.3250,373.9524,6.241606,40.00760,59.99910
177.3416,373.9856,6.240982,40.00730,59.99776
177.3584,374.0194,6.240364,39.98720,59.99967
177.3750,374.0530,6.239306,40.00264,60.00194
177.3916,374.0840,6.238785,40.00254,60.00900
177.4084,374.1164,6.239170,39.99683,59.99696
177.4250,374.1520,6.239534,40.00232,60.00683
177.4416,374.1840,6.239116,40.00535,59.99650
177.4583,374.2172,6.238762,39.99204,60.00656
177.4750,374.2511,6.238567,40.00140,59.99674
177.4917,374.2855,6.238691,40.00416,60.00224
177.5083,374.3180,6.238635,39.99873,59.99630
177.5250,374.3504,6.238620,39.99615,59.99472
177.5417,374.3872,6.239609,40.00740,60.00376
177.5584,374.4198,6.239434,39.99625,60.00465
177.5750,374.4552,6.239274,39.99508,60.00150
177.5916,374.4888,6.238845,40.00398,59.98956
177.6084,374.5212,6.237888,40.00136,59.99992
177.6250,374.5546,6.237911,39.99000,59.99873
177.6416,374.5869,6.237157,40.00316,60.01120
177.6584,374.6190,6.236536,40.01218,59.99356
177.6750,374.6511,6.237178,39.99432,59.99570
177.6916,374.6865,6.237824,40.00190,59.99996
177.7083,374.7200,6.237743,39.99863,60.00988
177.7250,374.7530,6.237421,39.99304,59.98634
177.7417,374.7870,6.237090,39.99857,59.99891
177.7583,374.8206,6.236649,39.99700,59.99879
177.7750,374.8544,6.236880,40.00580,60.00166
177.7917,374.8883,6.237070,39.99812,59.99710
177.8084,374.9222,6.236922,40.00860,60.00974
177.8250,374.9551,6.236534,39.99724,59.98306
177.8416,374.9885,6.236070,39.99217,60.00786
177.8584,375.0200,6.235480,40.01186,60.01868
177.8750,375.0524,6.235799,39.99942,59.99439
177.8916,375.0881,6.235974,39.99447,60.00044
177.9084,375.1189,6.235688,40.00042,60.00521
177.9250,375.1522,6.235400,40.00511,59.99410
177.9416,375.1860,6.235370,39.99539,60.00290
177.9583,375.2192,6.235168,40.00045,59.99505
177.9750,375.2515,6.234640,40.00437,59.99882
177.9917,375.2812,6.234038,39.99039,60.00032
178.0083,375.3130,6.233916,39.99458,59.99461
178.0250,375.3456,6.233802,40.00916,59.99164
178.0417,375.3792,6.234016,40.00530,59.99875
178.0584,375.4118,6.234376,39.98913,60.00297
178.0750,375.4456,6.234552,40.01130,60.00437
178.0916,375.4765,6.233040,39.99517,60.00571
178.1084,375.5098,6.233019,39.99192,59.98307
178.1250,375.5452,6.233955,40.01198,60.00952
178.1416,375.5782,6.234527,39.99846,60.00430
178.1584,375.6140,6.234057,39.98770,59.99600
178.1750,375.6462,6.233531,40.01317,59.99426
178.1916,375.6797,6.233224,40.00070,60.00687
178.2083,375.7116,6.233079,39.99858,59.99732
178.2250,375.7450,6.232984,39.99246,60.01012
178.2417,375.7767,6.232320,40.00820,59.99851
178.2583,375.8092,6.231858,39.99694,59.99039
178.2750,375.8418,6.231944,40.00102,60.00196
178.2917,375.8762,6.232740,40.00092,60.00062
178.3084,375.9108,6.232543,39.99732,60.00611
178.3250,375.9436,6.232413,39.99248,59.98674
178.3416,375.9790,6.233130,40.01260,60.01161
178.3584,376.0176,6.234162,39.99372,60.00218
178.3750,376.0542,6.234066,39.99402,59.99079
178.3916,376.0874,6.233253,40.01213,59.99953
178.4084,376.1191,6.231757,39.99706,60.01111
178.4250,376.1512,6.231006,39.99566,59.99644
178.4416,376.1848,6.230828,39.99919,60.00227
178.4583,376.2166,6.230835,40.00482,59.99459
178.4750,376.2504,6.230628,39.99823,59.99804
178.4917,376.2840,6.231070,40.00308,59.99938
178.5083,376.3172,6.231121,40.00066,60.00398
178.5250,376.3494,6.230858,39.99250,59.99938
178.5417,376.3856,6.231140,39.99971,60.00118
178.5584,376.4203,6.231304,40.00656,59.99864
178.5750,376.4563,6.231506,39.99705,59.99475
178.5916,376.4883,6.231652,40.00066,60.00063
178.6084,376.5200,6.231162,39.99939,60.00674
178.6250,376.5544,6.230712,40.00247,60.00990
178.6416,376.5865,6.229740,39.99370,59.99859
178.6584,376.6150,6.228785,40.00857,60.00377
178.6750,376.6472,6.228695,39.99758,59.99953
178.6916,376.6813,6.228653,39.99880,60.00276
178.7083,376.7119,6.228910,39.99744,60.00208
178.7250,376.7462,6.229117,40.01161,59.99195
178.7417,376.7806,6.229398,39.98872,59.99750
178.7583,376.8156,6.229631,40.00562,60.00922
178.7750,376.8501,6.229700,40.00183,60.00059
178.7917,376.8832,6.229042,39.99544,59.99742
178.8084,376.9148,6.228355,39.99636,60.00593
178.8250,376.9460,6.227788,40.00502,59.98523
178.8416,376.9768,6.227491,39.99591,60.00078
178.8584,377.0110,6.227805,39.99671,60.00502
178.8750,377.0446,6.227731,40.00755,60.00425
178.8916,377.0772,6.227139,39.98780,59.99788
178.9084,377.1090,6.226970,40.01414,59.98965
178.9250,377.1425,6.226894,39.99798,60.00622
178.9416,377.1757,6.227143,40.00133,59.99992
178.9583,377.2097,6.227253,39.99158,59.99028
178.9750,377.2452,6.227688,40.00842,60.00105
178.9917,377.2785,6.227972,39.99706,60.00702
179.0083,377.3150,6.227947,39.99780,59.99614
179.0250,377.3480,6.227356,40.00354,60.00816
179.0417,377.3798,6.226290,40.00595,60.00330
179.0584,377.4134,6.225702,39.99122,59.99370
179.0750,377.4448,6.226092,39.99773,59.99042
179.0916,377.4797,6.225953,40.00637,60.01168
179.1084,377.5147,6.225910,39.99187,59.99798
179.1250,377.5478,6.226015,40.00460,60.00135
179.1416,377.5813,6.226262,40.00719,60.00820
179.1584,377.6132,6.226048,39.99188,59.99196
179.1750,377.6488,6.226219,40.00222,59.99863
179.1916,377.6847,6.226594,40.00056,60.01127
179.2083,377.7176,6.226157,40.00354,59.98257
179.2250,377.7504,6.225398,39.99392,60.00401
179.2417,377.7849,6.225172,40.00312,60.00690
179.2583,377.8172,6.224365,40.00035,59.99729
179.2750,377.8490,6.224125,39.99370,59.99751
179.2917,377.8820,6.223560,40.00428,59.99800
179.3084,377.9139,6.223565,40.00110,60.00587
179.3250,377.9482,6.223942,39.99250,60.00102
179.3416,377.9836,6.224241,40.00697,60.01262
179.3584,378.0160,6.224268,40.00338,59.98715
179.3750,378.0491,6.223873,39.99788,59.99359
179.3916,378.0841,6.224297,39.99994,60.00418
179.4084,378.1194,6.224808,40.00050,60.00355
179.4250,378.1526,6.224389,39.99503,59.99520
179.4416,378.1852,6.223660,39.99210,59.99126
179.4583,378.2205,6.223455,40.01074,59.99272
179.4750,378.2527,6.223157,40.00218,59.99872
179.4917,378.2859,6.223069,39.98925,60.00664
179.5083,378.3191,6.223078,40.00996,60.00041
179.5250,378.3529,6.222628,40.00116,59.99266
179.5417,378.3862,6.222626,39.99690,60.00440
179.5584,378.4188,6.222518,39.99392,60.00230
179.5750,378.4510,6.221650,40.00520,60.01163
179.5916,378.4841,6.221576,39.99856,59.99528
179.6084,378.5164,6.221318,40.00394,59.99594
179.6250,378.5495,6.221209,39.99806,60.00006
179.6416,378.5806,6.220717,39.98639,60.00118
179.6584,378.6148,6.220993,40.01433,60.00598
179.6750,378.6504,6.221912,39.99778,59.99812
179.6916,378.6858,6.222652,40.00009,59.99172
179.7083,378.7228,6.223126,40.00011,60.00534
179.7250,378.7583,6.222783,40.00442,59.99863
179.7417,378.7935,6.222504,39.98947,59.99049
179.7583,378.8283,6.221542,40.00760,60.00113
179.7750,378.8600,6.221020,40.00164,60.00229
179.7917,378.8924,6.220688,39.99637,60.00540
179.8084,378.9291,6.221770,40.00333,59.99619
179.8250,378.9629,6.220918,39.99976,60.00020
179.8416,378.9961,6.219908,39.99844,59.99162
179.8584,379.0254,6.218688,39.99676,60.00684
179.8750,379.0566,6.218398,40.00711,60.00762
179.8916,379.0872,6.217602,39.99835,59.99268
179.9084,379.1170,6.216797,39.99636,59.99722
179.9250,379.1509,6.217766,40.00058,60.00259
179.9416,379.1864,6.219566,40.00021,59.99988
179.9583,379.2210,6.220106,40.00424,60.01220
179.9750,379.2536,6.219516,40.00317,60.00434
179.9917,379.2876,6.219172,39.99636,60.00226
180.0083,379.3229,6.219105,40.00174,59.99743
180.0250,379.3598,6.219278,39.99758,59.99266
180.0417,379.3947,6.219662,40.00088,60.00528
180.0584,379.4263,6.218713,39.99476,59.98961
180.0750,379.4576,6.217559,39.99839,59.99814
180.0916,379.4884,6.216223,40.00607,59.99278
180.1084,379.5215,6.216816,39.99765,60.00102
180.1250,379.5532,6.216394,40.00420,60.00951
180.1416,379.5840,6.215715,40.00116,59.99387
180.1584,379.6178,6.216374,39.99306,60.01335
180.1750,379.6538,6.217990,40.00619,60.00274
180.1916,379.6872,6.217537,39.99988,60.00581
180.2083,379.7204,6.216511,39.99615,59.99496
180.2250,379.7538,6.216802,39.99456,59.98895
180.2417,379.7892,6.217457,40.00281,60.00878
180.2583,379.8238,6.216959,40.00366,59.99985
180.2750,379.8573,6.216229,40.00275,59.99652
180.2917,379.8904,6.216026,39.99729,60.00026
180.3084,379.9239,6.216294,40.00080,59.99930
180.3250,379.9582,6.215967,39.98967,60.00092
180.3416,379.9925,6.216005,40.00917,59.99829
180.3584,380.0260,6.215668,40.00575,60.00824
180.3750,380.0591,6.215292,39.99061,59.99247
180.3916,380.0925,6.214963,39.99744,60.00722
180.4084,380.1228,6.214568,40.00572,60.00300
180.4250,380.1570,6.214374,39.99901,59.99632
180.4416,380.1875,6.213825,39.99980,59.99249
180.4583,380.2224,6.214304,40.00346,60.00795
180.4750,380.2571,6.214805,39.99530,59.99782
180.4917,380.2925,6.214649,39.99890,60.00206
180.5083,380.3228,6.214132,40.00339,59.99822
180.5250,380.3576,6.213772,40.00246,59.99543
180.5417,380.3911,6.213722,39.99846,60.00096
180.5584,380.4239,6.214063,40.00474,60.00401
180.5750,380.4580,6.214289,39.99315,59.99288
180.5916,380.4931,6.214169,40.00175,59.99584
180.6084,380.5274,6.213984,40.00215,60.01326
180.6250,380.5588,6.213116,40.00200,59.98713
180.6416,380.5885,6.211484,39.98940,59.99210
180.6584,380.6208,6.210793,40.00500,60.00098
180.6750,380.6535,6.211611,39.99958,60.00059
180.6916,380.6834,6.211435,40.00117,60.00336
180.7083,380.7152,6.210987,40.00027,60.00027
180.7250,380.7474,6.210916,40.00638,59.99644
180.7417,380.7826,6.211294,39.99470,59.99970
180.7583,380.8189,6.212278,39.99845,60.00622
180.7750,380.8516,6.212634,40.00309,59.99646
180.7917,380.8856,6.211668,39.99802,59.99761
180.8084,380.9156,6.210730,39.99472,59.99950
180.8250,380.9478,6.210274,40.00503,60.00752
180.8416,380.9822,6.210748,39.99793,59.99484
180.8584,381.0168,6.210914,39.99316,60.00126
180.8750,381.0506,6.211156,40.01062,59.99995
180.8916,381.0874,6.211512,39.99673,59.99671
180.9084,381.1182,6.210839,40.00226,60.00651
180.9250,381.1537,6.210434,39.99410,60.00374
180.9416,381.1868,6.210121,40.00313,59.99455
180.9583,381.2184,6.209256,40.00076,59.99685
180.9750,381.2514,6.208760,39.99794,60.00756
180.9917,381.2868,6.209790,40.00559,59.99754
181.0083,381.3226,6.210568,39.99665,60.00261
181.0250,381.3608,6.211331,40.00020,60.00195
181.0417,381.3940,6.210813,40.00159,59.99990
181.0584,381.4278,6.209991,39.99952,60.00900
181.0750,381.4610,6.209478,39.99600,59.99824
181.0916,381.4930,6.208052,40.00868,60.00383
181.1084,381.5240,6.207041,39.99894,59.98507
181.1250,381.5552,6.206699,39.99556,60.00299
181.1416,381.5884,6.207114,39.99594,60.00050
181.1584,381.6172,6.206115,40.00798,60.00970
181.1750,381.6489,6.206082,39.99284,59.98755
181.1916,381.6838,6.207124,39.99334,59.98989
181.2083,381.7172,6.207454,40.01568,60.00164
181.2250,381.7493,6.207407,39.98860,60.00156
181.2417,381.7846,6.207588,39.99548,59.99856
181.2583,381.8188,6.207505,40.01122,60.00039
181.2750,381.8510,6.206688,39.99496,60.00439
181.2917,381.8831,6.206474,40.00040,59.99855
181.3084,381.9192,6.206559,40.00540,60.00951
181.3250,381.9538,6.206858,39.99928,59.99055
181.3416,381.9840,6.205472,39.99937,59.99180
181.3584,382.0164,6.205308,39.99365,60.00430
181.3750,382.0526,6.206109,40.00694,60.01535
181.3916,382.0896,6.207313,39.99422,59.99539
181.4084,382.1245,6.207320,40.01400,60.00780
181.4250,382.1590,6.206724,39.99289,59.99950
181.4416,382.1914,6.205196,39.99144,59.99840
181.4583,382.2260,6.204984,40.00944,60.00030
181.4750,382.2574,6.204668,39.99040,59.99585
181.4917,382.2906,6.204340,40.00635,59.98975
181.5083,382.3252,6.204630,39.99405,59.99124
181.5250,382.3622,6.205910,40.00610,60.00768
181.5417,382.3958,6.205026,39.99638,60.00146
181.5584,382.4283,6.203820,40.00272,60.02375
181.5750,382.4597,6.202799,40.00452,59.98912
181.5916,382.4920,6.202813,39.99576,60.00224
181.6084,382.5233,6.202940,39.99868,59.99528
181.6250,382.5583,6.203084,40.00654,60.00162
181.6416,382.5928,6.203422,39.99642,60.00464
181.6584,382.6224,6.202339,39.99275,59.98615
181.6750,382.6547,6.201972,40.00384,60.00332
181.6916,382.6882,6.201868,40.00362,59.99230
181.7083,382.7178,6.201752,39.99364,59.99620
181.7250,382.7543,6.202876,40.00600,60.02024
181.7417,382.7902,6.203943,39.99956,60.00974
181.7583,382.8246,6.203728,39.99716,59.98858
181.7750,382.8586,6.202795,39.99554,59.99990
181.7917,382.8917,6.202230,40.00398,59.98052
181.8084,382.9263,6.201992,40.00087,60.01085
181.8250,382.9542,6.200680,39.99817,60.00041
181.8416,382.9900,6.200922,40.00248,59.99380
181.8584,383.0220,6.201171,40.00696,60.00294
181.8750,383.0539,6.199756,39.99290,59.98709
181.8916,383.0825,6.198421,39.99981,60.00471
181.9084,383.1135,6.198163,39.99710,60.00198
181.9250,383.1466,6.198636,39.99678,60.00715
181.9416,383.1817,6.199534,40.01020,59.99490
181.9583,383.2134,6.199883,40.00090,59.99910
181.9750,383.2488,6.200245,39.99350,60.00316
181.9917,383.2836,6.200606,40.00391,60.00028
182.0083,383.3187,6.200310,40.00118,60.01015
182.0250,383.3504,6.198988,39.99544,59.99750
182.0417,383.3848,6.198788,40.00864,60.00761
182.0584,383.4180,6.199063,39.99240,60.00125
182.0750,383.4503,6.197978,39.99958,60.00079
182.0916,383.4820,6.197596,40.00354,59.99773
182.1084,383.5175,6.198200,40.00542,59.99102
182.1250,383.5530,6.198260,39.98834,60.00290
182.1416,383.5859,6.198004,40.00828,60.01189
182.1584,383.6204,6.198801,39.99704,59.99629
182.1750,383.6545,6.198220,40.00144,59.99746
182.1916,383.6885,6.198036,39.99894,59.99838
182.2083,383.7246,6.198174,40.00242,59.99824
182.2250,383.7570,6.197620,39.98990,59.99834
182.2417,383.7914,6.197580,40.00519,60.01243
182.2583,383.8244,6.196818,40.00955,60.00027
182.2750,383.8567,6.196268,39.98924,59.98844
182.2917,383.8908,6.196064,40.00022,60.01110
182.3084,383.9232,6.196038,40.00813,59.99861
182.3250,383.9565,6.196300,39.99663,59.99804
182.3416,383.9906,6.195958,39.99871,59.99785
182.3584,384.0242,6.195756,40.00272,60.00020
182.3750,384.0552,6.195222,39.99270,59.99239
182.3916,384.0896,6.194892,40.00054,59.99785
182.4084,384.1248,6.195276,40.00470,60.01161
182.4250,384.1562,6.194463,39.99675,59.99918
182.4416,384.1899,6.194151,39.99287,59.99340
182.4583,384.2248,6.194818,40.01009,59.99336
182.4750,384.2590,6.195364,40.00142,60.00663
182.4917,384.2935,6.194610,39.99346,60.00105
182.5083,384.3225,6.193645,39.99746,59.99594
182.5250,384.3556,6.193210,40.00839,59.99968
182.5417,384.3860,6.192434,39.99287,59.99232
182.5584,384.4172,6.192066,40.00095,60.00093
182.5750,384.4520,6.192849,40.00196,60.00403
182.5916,384.4863,6.192980,40.00292,59.98009
182.6084,384.5182,6.192190,39.99889,60.01030
182.6250,384.5496,6.192124,40.00639,59.99161
182.6416,384.5842,6.192605,39.99042,60.00305
182.6584,384.6169,6.192359,39.99626,60.00963
